ticker,company,sector,meeting_year,form,filing_date,accession,n_words,n_sentences,theme_integrity_responsibility,theme_operational_excellence,theme_innovation_science,theme_people_talent,theme_diversity_inclusion,theme_customer_client_focus,theme_community_social_good,theme_environmental_stewardship,theme_leadership_governance,theme_human_progress_wellbeing,theme_profitable_growth,theme_heritage_longevity,theme_safety,dominant_theme_classical,dominant_theme_distinctive,tone_positive,tone_negative,tone_uncertainty,net_tone,avg_sentence_len,flesch_reading_ease,sim_to_prev,llm_themes,llm_dominant_theme,llm_stakeholder_orientation,llm_summary
JNJ,Johnson & Johnson,Healthcare,2016,DEF 14A,2016-03-16,0001193125-16-505952,38833,2158,3.528,8.73,3.245,3.605,1.416,5.511,0.695,1.107,30.206,2.987,8.163,0.18,0.309,leadership_governance,operational_excellence,12.85,1.545,4.352,0.785,17.99,33.1,,leadership_governance|integrity_responsibility|diversity_inclusion|operational_excellence|profitable_growth,leadership_governance,balanced,"The company emphasizes strong, independent Board governance with diverse composition and rigorous oversight structures as essential to long-term strategic success and shareholder value protection."
JNJ,Johnson & Johnson,Healthcare,2017,DEF 14A,2017-03-15,0000200406-17-000015,49980,2418,2.541,9.504,2.081,3.381,1.361,4.562,0.52,0.4,25.15,2.141,7.343,0.14,0.16,leadership_governance,operational_excellence,12.225,1.441,5.622,0.789,20.67,33.5,0.8939,leadership_governance|integrity_responsibility|operational_excellence|innovation_science|people_talent|safety|customer_client_focus|community_social_good|profitable_growth,leadership_governance,balanced,"Johnson & Johnson emphasizes strong corporate governance, board independence, and stakeholder-focused decision-making while maintaining operational excellence and commitment to patients, employees, communities, and shareholders."
JNJ,Johnson & Johnson,Healthcare,2018,DEF 14A,2018-03-14,0000200406-18-000009,37794,2203,3.651,9.605,2.911,4.339,1.799,5.398,0.582,0.688,30.058,3.175,9.155,0.37,0.265,leadership_governance,operational_excellence,13.574,1.508,4.736,0.8,17.16,34.9,0.914,leadership_governance|integrity_responsibility|operational_excellence|profitable_growth,leadership_governance,balanced,"The proxy emphasizes strong corporate governance through independent board leadership, rigorous compliance oversight, and transparent committee structures that balance shareholder returns with ethical business conduct and operational excellence."
JNJ,Johnson & Johnson,Healthcare,2019,DEF 14A,2019-03-13,0000200406-19-000013,41427,2463,3.79,9.149,3.09,4.635,1.907,5.238,0.459,0.941,30.439,3.524,7.58,0.266,0.676,leadership_governance,operational_excellence,13.663,1.835,5.069,0.763,16.82,33.4,0.9864,leadership_governance|integrity_responsibility|people_talent|diversity_inclusion|profitable_growth|safety|environmental_stewardship|operational_excellence,leadership_governance,balanced,"Johnson & Johnson emphasizes strong, independent Board governance and oversight of strategy, risk, talent development, and sustainability while balancing shareholder returns with broader stakeholder interests including employees, communities, and environmental stewardship."
JNJ,Johnson & Johnson,Healthcare,2020,DEF 14A,2020-03-11,0000200406-20-000018,45116,2569,4.389,9.753,2.372,4.522,1.396,4.965,0.421,0.842,33.935,2.593,8.245,0.177,0.709,leadership_governance,operational_excellence,14.341,1.951,7.248,0.761,17.56,31.8,0.9754,leadership_governance|integrity_responsibility|operational_excellence,leadership_governance,shareholder_primacy,"The company emphasizes strong independent Board leadership, robust governance structures, and rigorous oversight mechanisms to ensure accountability and sound decision-making in service to shareholder interests."
JNJ,Johnson & Johnson,Healthcare,2021,DEF 14A,2021-03-10,0000200406-21-000011,53518,2866,4.26,7.792,2.41,6.372,3.102,5.456,0.972,1.345,30.102,4.447,7.605,0.262,0.878,leadership_governance,operational_excellence,14.593,2.055,6.11,0.753,18.67,31.2,0.9581,leadership_governance|diversity_inclusion|people_talent|integrity_responsibility|community_social_good|safety|human_progress_wellbeing,leadership_governance,stakeholder_oriented,"The company emphasizes strong board governance through deliberate director refreshment, diversity in skills and backgrounds, stakeholder-oriented leadership, and commitment to community health and employee welfare during crisis."
JNJ,Johnson & Johnson,Healthcare,2022,DEF 14A,2022-03-16,0000200406-22-000026,89852,4306,3.573,6.6,2.46,5.81,3.851,4.808,1.992,1.035,19.977,5.275,7.056,0.3,0.846,leadership_governance,operational_excellence,14.145,2.382,6.611,0.712,20.87,30.4,0.9372,operational_excellence|leadership_governance|diversity_inclusion|people_talent|profitable_growth|human_progress_wellbeing,leadership_governance,balanced,"Johnson & Johnson emphasizes sound corporate governance through rigorous board refreshment, diverse leadership selection, and strategic execution while delivering shareholder value and advancing healthcare innovation and employee development."
JNJ,Johnson & Johnson,Healthcare,2023,DEF 14A,2023-03-15,0000200406-23-000023,56144,3100,4.738,7.873,3.509,5.985,3.366,5.789,0.659,1.389,26.86,4.506,9.066,0.232,0.606,leadership_governance,operational_excellence,15.175,2.672,6.412,0.701,18.11,30.1,0.9112,leadership_governance|diversity_inclusion|operational_excellence|innovation_science|people_talent|safety|environmental_stewardship|profitable_growth,leadership_governance,balanced,"The company emphasizes strong Board governance through diverse director composition and strategic refreshment, while balancing operational excellence, innovation, employee development, safety, and environmental responsibility with financial performance."
JNJ,Johnson & Johnson,Healthcare,2024,DEF 14A,2024-03-13,0000200406-24-000024,48892,3073,4.091,8.836,4.357,6.075,3.17,5.809,0.736,1.166,26.242,3.927,8.754,0.245,0.593,leadership_governance,operational_excellence,15.851,2.188,6.034,0.757,15.91,32.2,0.9615,leadership_governance|innovation_science|people_talent|diversity_inclusion|human_progress_wellbeing,leadership_governance,balanced,"Johnson & Johnson emphasizes strong corporate governance through an independent, highly qualified and diverse board with deep expertise in innovation, science, healthcare, and talent management to serve patients and shareholders."
LLY,Eli Lilly,Healthcare,2016,DEF 14A,2016-03-21,0000059478-16-000331,28458,1734,3.549,5.306,2.811,4.674,2.6,6.782,0.527,0.105,33.699,1.933,7.731,0.211,0.07,leadership_governance,customer_client_focus,11.912,2.214,6.22,0.687,16.41,35.0,,leadership_governance|integrity_responsibility|diversity_inclusion,leadership_governance,balanced,"The company emphasizes strong, independent board governance with rigorous oversight of financial integrity, compliance, and enterprise risk management, alongside meaningful director diversity and shareholder engagement on governance matters."
LLY,Eli Lilly,Healthcare,2017,DEF 14A,2017-03-20,0000059478-17-000108,41163,2368,2.502,3.96,2.089,4.179,1.992,4.762,0.316,0.146,29.225,1.385,6.754,0.097,0.073,leadership_governance,customer_client_focus,9.693,1.895,6.001,0.673,17.38,36.4,0.9103,leadership_governance|diversity_inclusion|operational_excellence,leadership_governance,balanced,"The company emphasizes strong, independent corporate governance with board diversity and rigorous oversight practices alongside operational excellence and accountability to stakeholders."
LLY,Eli Lilly,Healthcare,2018,DEF 14A,2018-03-19,0000059478-18-000111,55830,2644,2.167,5.23,2.114,3.958,1.666,4.317,0.269,0.107,27.548,0.896,7.093,0.125,0.179,leadership_governance,operational_excellence,9.923,2.4,6.985,0.61,21.12,32.2,0.8894,leadership_governance|integrity_responsibility|diversity_inclusion,leadership_governance,balanced,"The company emphasizes strong corporate governance through independent board oversight, ethical conduct, and diverse director selection while maintaining accountability to shareholders and stakeholders."
LLY,Eli Lilly,Healthcare,2019,DEF 14A,2019-03-22,0000059478-19-000146,35796,1909,2.738,6.314,3.157,5.056,2.542,4.889,0.475,0.196,35.507,1.564,7.99,0.223,0.084,leadership_governance,operational_excellence,12.711,1.536,4.917,0.784,18.75,30.0,0.8695,leadership_governance|integrity_responsibility|diversity_inclusion|operational_excellence,leadership_governance,balanced,"The company emphasizes strong, independent board governance with diverse, experienced directors and robust committee structures to ensure integrity, accountability, and sound oversight of management and strategic direction."
LLY,Eli Lilly,Healthcare,2020,DEF 14A,2020-03-20,0000059478-20-000080,41828,2059,3.299,6.096,3.275,4.519,2.51,4.638,0.335,0.406,38.73,1.195,8.439,0.167,0.239,leadership_governance,operational_excellence,12.312,2.558,6.455,0.656,20.31,27.3,0.9443,leadership_governance|integrity_responsibility|profitable_growth|human_progress_wellbeing|people_talent|diversity_inclusion,leadership_governance,balanced,"Eli Lilly emphasizes strong corporate governance, ethical conduct, and board independence while balancing shareholder returns with a mission to improve patients' lives and engage key stakeholders including employees and communities."
LLY,Eli Lilly,Healthcare,2021,DEF 14A,2021-03-19,0000059478-21-000104,47965,2213,3.774,6.171,2.669,6.213,3.127,4.816,0.459,0.605,37.173,1.564,7.902,0.167,0.542,leadership_governance,people_talent,13.677,2.022,5.733,0.742,21.67,26.6,0.9788,leadership_governance|integrity_responsibility|profitable_growth,leadership_governance,balanced,"The company emphasizes strong independent board oversight, ethical conduct, robust governance structures, and accountability to shareholders through director independence, committee expertise, and alignment of executive compensation with shareholder returns."
LLY,Eli Lilly,Healthcare,2022,DEF 14A,2022-03-18,0000059478-22-000099,53998,2443,3.593,5.352,2.945,5.648,2.87,4.611,0.574,1.315,35.724,1.889,8.074,0.13,0.852,leadership_governance,people_talent,13.186,1.945,5.982,0.743,22.1,25.6,0.9666,leadership_governance|integrity_responsibility|diversity_inclusion,leadership_governance,balanced,"The company emphasizes strong independent board governance, director integrity and sound judgment, and diversity of perspectives as foundational to effective oversight of management and long-term shareholder interests alongside broader stakeholder accountability."
LLY,Eli Lilly,Healthcare,2023,DEF 14A,2023-03-17,0000059478-23-000120,58250,2639,3.519,5.408,5.528,9.03,3.519,4.652,0.618,1.202,30.575,2.386,7.76,0.189,0.738,leadership_governance,people_talent,14.455,2.18,6.283,0.738,22.07,23.6,0.976,human_progress_wellbeing|profitable_growth|innovation_science|leadership_governance|people_talent|integrity_responsibility|community_social_good,human_progress_wellbeing,balanced,"Eli Lilly emphasizes creating life-changing medicines with broad access while scaling profitable growth, reinvesting in innovation, and maintaining strong governance with a commitment to diversity and community impact."
LLY,Eli Lilly,Healthcare,2024,DEF 14A,2024-03-22,0000059478-24-000099,51846,2292,3.607,6.037,5.593,8.467,4.012,4.475,0.521,1.466,32.327,2.469,7.407,0.174,0.501,leadership_governance,people_talent,14.35,2.025,5.767,0.753,22.62,22.6,0.9831,human_progress_wellbeing|profitable_growth|integrity_responsibility|operational_excellence|people_talent|leadership_governance,human_progress_wellbeing,balanced,"Lilly frames its purpose around creating life-changing medicines with broad access while scaling for sustainable growth and investor returns, supported by strong governance, ethical conduct, and talented leadership."
MDT,Medtronic,Healthcare,2016,DEF 14A,2016-08-10,0001193125-16-677599,89534,3657,1.541,3.328,0.827,1.631,0.927,6.835,0.335,0.056,18.485,0.592,6.433,0.19,0.101,leadership_governance,customer_client_focus,5.573,1.407,6.109,0.597,24.48,30.9,,integrity_responsibility|leadership_governance|profitable_growth,leadership_governance,balanced,"Medtronic emphasizes strong corporate governance through independent oversight, audit committee expertise, and shareholder value alignment through disciplined performance incentives tied to revenue, earnings, cash flow, and quality compliance measures."
MDT,Medtronic,Healthcare,2017,DEF 14A,2017-08-28,0001308179-17-000223,62199,2758,1.978,7.701,1.511,2.99,1.592,2.958,0.129,0.225,20.531,0.82,6.174,0.113,0.113,leadership_governance,operational_excellence,9.598,1.093,6.061,0.795,22.55,30.2,0.83,leadership_governance|integrity_responsibility|operational_excellence|profitable_growth|community_social_good|environmental_stewardship,leadership_governance,balanced,"Medtronic emphasizes strong corporate governance through independent board oversight, rigorous committee structures, quality and compliance measures, while also balancing shareholder returns with social responsibility and sustainability initiatives."
MDT,Medtronic,Healthcare,2018,DEF 14A,2018-08-24,0001308179-18-000261,36465,1827,2.688,8.776,1.618,3.757,1.892,3.647,0.165,0.658,26.189,1.481,6.609,0.11,0.137,leadership_governance,operational_excellence,10.613,1.371,5.238,0.771,19.96,28.5,0.9228,integrity_responsibility|leadership_governance|operational_excellence|safety|profitable_growth|diversity_inclusion|community_social_good,leadership_governance,balanced,"Medtronic emphasizes strong corporate governance, ethical standards, board independence, quality and safety compliance, shareholder returns, and ESG responsibility to stakeholders including employees, communities, and the environment."
